reaction_id,input_key,reaction_role,identifier_type,value
ord-a20b5a194b7e441a86818aba8bf8e5b1,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-a20b5a194b7e441a86818aba8bf8e5b1,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-a20b5a194b7e441a86818aba8bf8e5b1,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-a20b5a194b7e441a86818aba8bf8e5b1,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-db902466b4d9464996daff204ba92575,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-db902466b4d9464996daff204ba92575,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-db902466b4d9464996daff204ba92575,amine,REACTANT,SMILES,CC1=CSC(=N1)N
ord-db902466b4d9464996daff204ba92575,aryl halide,REACTANT,SMILES,C1CN(C(=O)OC1)C2=NC(=CC=C2)Br
ord-db902466b4d9464996daff204ba92575,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-db902466b4d9464996daff204ba92575,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd]
ord-db902466b4d9464996daff204ba92575,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-db902466b4d9464996daff204ba92575,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd]
ord-afb4a5c3ac0340ae885e81e91d7c667d,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-afb4a5c3ac0340ae885e81e91d7c667d,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-afb4a5c3ac0340ae885e81e91d7c667d,amine,REACTANT,SMILES,CC1=CSC(=N1)N
ord-afb4a5c3ac0340ae885e81e91d7c667d,aryl halide,REACTANT,SMILES,C1CN(C(=O)OC1)C2=NC(=CC=C2)Br
ord-afb4a5c3ac0340ae885e81e91d7c667d,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-afb4a5c3ac0340ae885e81e91d7c667d,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd]
ord-afb4a5c3ac0340ae885e81e91d7c667d,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-afb4a5c3ac0340ae885e81e91d7c667d,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd]
ord-b790a1db0b324eea8d1b75eaa501512c,Base,REAGENT,SMILES,CC(C)(C)[O-].[Na+]
ord-b790a1db0b324eea8d1b75eaa501512c,Solvent,SOLVENT,SMILES,CC(=O)N(C)C
ord-b790a1db0b324eea8d1b75eaa501512c,amine,REACTANT,SMILES,C1CNCCN1
ord-b790a1db0b324eea8d1b75eaa501512c,aryl halide,REACTANT,SMILES,CC1=CC(=C(C=C1)NC2=C(N=NC3=C2C=CC(=C3)Br)C#N)F
ord-b790a1db0b324eea8d1b75eaa501512c,metal and ligand,CATALYST,SMILES,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C
ord-b790a1db0b324eea8d1b75eaa501512c,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-b790a1db0b324eea8d1b75eaa501512c,metal and ligand,CATALYST,SMILES,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C
ord-b790a1db0b324eea8d1b75eaa501512c,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-05542745a3df403aa88ae927045679bd,Base,REAGENT,SMILES,CC(C)(C)[O-].[Na+]
ord-05542745a3df403aa88ae927045679bd,Solvent,SOLVENT,SMILES,CC(=O)N(C)C
ord-05542745a3df403aa88ae927045679bd,amine,REACTANT,SMILES,C1CNCCN1
ord-05542745a3df403aa88ae927045679bd,aryl halide,REACTANT,SMILES,CC1=CC(=C(C=C1)NC2=C(N=NC3=C2C=CC(=C3)Br)C#N)F
ord-05542745a3df403aa88ae927045679bd,metal and ligand,CATALYST,SMILES,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C
ord-05542745a3df403aa88ae927045679bd,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-05542745a3df403aa88ae927045679bd,metal and ligand,CATALYST,SMILES,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C
ord-05542745a3df403aa88ae927045679bd,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-f20b22261a054781bd10039c93816deb,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-f20b22261a054781bd10039c93816deb,Solvent,SOLVENT,SMILES,C1COCCO1
ord-f20b22261a054781bd10039c93816deb,amine,REACTANT,SMILES,CC1=CC(=NC(=N1)C)N
ord-f20b22261a054781bd10039c93816deb,aryl halide,REACTANT,SMILES,C1=CN=C(C=C1Cl)Cl
ord-f20b22261a054781bd10039c93816deb,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-f20b22261a054781bd10039c93816deb,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-f20b22261a054781bd10039c93816deb,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-f20b22261a054781bd10039c93816deb,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-5c5d7fac90d14102bcad7fe6bdad56a8,Base,REAGENT,SMILES,CC(C)(C)[O-].[Na+]
ord-5c5d7fac90d14102bcad7fe6bdad56a8,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-5c5d7fac90d14102bcad7fe6bdad56a8,amine,REACTANT,SMILES,C1CNCCC1=O
ord-5c5d7fac90d14102bcad7fe6bdad56a8,aryl halide,REACTANT,SMILES,C1=CC(=C(C=C1F)Cl)Br
ord-5c5d7fac90d14102bcad7fe6bdad56a8,metal and ligand,CATALYST,SMILES,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C
ord-5c5d7fac90d14102bcad7fe6bdad56a8,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-5c5d7fac90d14102bcad7fe6bdad56a8,metal and ligand,CATALYST,SMILES,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C3CCCCC3)C4CCCCC4)C(C)C
ord-5c5d7fac90d14102bcad7fe6bdad56a8,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-d7f47b4e3d2047bbb6f27fb595bc1873,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-d7f47b4e3d2047bbb6f27fb595bc1873,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-d7f47b4e3d2047bbb6f27fb595bc1873,amine,REACTANT,SMILES,C1CC(C1)N2CCN(CC2)C(=O)C3CC4(C3)CCNCC4
ord-d7f47b4e3d2047bbb6f27fb595bc1873,aryl halide,REACTANT,SMILES,C1=CC=NC(=C1)Br
ord-d7f47b4e3d2047bbb6f27fb595bc1873,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-d7f47b4e3d2047bbb6f27fb595bc1873,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-d7f47b4e3d2047bbb6f27fb595bc1873,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-d7f47b4e3d2047bbb6f27fb595bc1873,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-1a02b93898c84c3a8a0ec8185fbf85c5,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-1a02b93898c84c3a8a0ec8185fbf85c5,Solvent,SOLVENT,SMILES,CC(=O)N(C)C
ord-1a02b93898c84c3a8a0ec8185fbf85c5,amine,REACTANT,SMILES,CC(=O)NC1=C(C=CC(=C1)N)N(C)CCN(C)C
ord-1a02b93898c84c3a8a0ec8185fbf85c5,aryl halide,REACTANT,SMILES,C1CC1NC2=CC(=NC3=C(C=NN23)C#N)Cl
ord-1a02b93898c84c3a8a0ec8185fbf85c5,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-1a02b93898c84c3a8a0ec8185fbf85c5,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-1a02b93898c84c3a8a0ec8185fbf85c5,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-1a02b93898c84c3a8a0ec8185fbf85c5,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-01bb5c09bf964bc095ad839c85efa1ae,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-01bb5c09bf964bc095ad839c85efa1ae,Solvent,SOLVENT,SMILES,CC(=O)N(C)C
ord-01bb5c09bf964bc095ad839c85efa1ae,amine,REACTANT,SMILES,CC(=O)NC1=C(C=CC(=C1)N)N(C)CCN(C)C
ord-01bb5c09bf964bc095ad839c85efa1ae,aryl halide,REACTANT,SMILES,C1CC1NC2=CC(=NC3=C(C=NN23)C#N)Cl
ord-01bb5c09bf964bc095ad839c85efa1ae,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-01bb5c09bf964bc095ad839c85efa1ae,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-01bb5c09bf964bc095ad839c85efa1ae,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-01bb5c09bf964bc095ad839c85efa1ae,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-56f044d6c15d456091eeeb1952199469,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-56f044d6c15d456091eeeb1952199469,Solvent,SOLVENT,SMILES,CC(=O)N(C)C
ord-56f044d6c15d456091eeeb1952199469,amine,REACTANT,SMILES,CC1=C(C=C(C=C1)N)NC(=O)C
ord-56f044d6c15d456091eeeb1952199469,aryl halide,REACTANT,SMILES,C1CC1NC2=CC(=NC3=C(C=NN23)C#N)Cl
ord-56f044d6c15d456091eeeb1952199469,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-56f044d6c15d456091eeeb1952199469,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-56f044d6c15d456091eeeb1952199469,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-56f044d6c15d456091eeeb1952199469,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-b36688f4348242fd9c6b24fe5e96aaf0,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-b36688f4348242fd9c6b24fe5e96aaf0,Solvent,SOLVENT,SMILES,CC(=O)N(C)C
ord-b36688f4348242fd9c6b24fe5e96aaf0,amine,REACTANT,SMILES,CC1=C(C=C(C=C1)N)NC(=O)C
ord-b36688f4348242fd9c6b24fe5e96aaf0,aryl halide,REACTANT,SMILES,C1CC1NC2=CC(=NC3=C(C=NN23)C#N)Cl
ord-b36688f4348242fd9c6b24fe5e96aaf0,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-b36688f4348242fd9c6b24fe5e96aaf0,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-b36688f4348242fd9c6b24fe5e96aaf0,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-b36688f4348242fd9c6b24fe5e96aaf0,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-9f120d17ec3047d5829b45c5b320d657,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-9f120d17ec3047d5829b45c5b320d657,Solvent,SOLVENT,SMILES,CC(=O)N(C)C
ord-9f120d17ec3047d5829b45c5b320d657,amine,REACTANT,SMILES,CC1=C(C=C(C=C1)N)NC(=O)C
ord-9f120d17ec3047d5829b45c5b320d657,aryl halide,REACTANT,SMILES,C1CC1NC2=CC(=NC3=C(C=NN23)C#N)Cl
ord-9f120d17ec3047d5829b45c5b320d657,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-9f120d17ec3047d5829b45c5b320d657,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-9f120d17ec3047d5829b45c5b320d657,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-9f120d17ec3047d5829b45c5b320d657,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-9d52138831044592b5c7c5511d53f49c,Base,REAGENT,SMILES,CC(C)(C)[O-].[Na+]
ord-9d52138831044592b5c7c5511d53f49c,Solvent,SOLVENT,SMILES,CC(=O)N(C)C
ord-9d52138831044592b5c7c5511d53f49c,amine,REACTANT,SMILES,CC1=C(C=C(C=C1)N)NC(=O)C
ord-9d52138831044592b5c7c5511d53f49c,aryl halide,REACTANT,SMILES,C1CC1NC2=CC(=NC3=C(C=NN23)C#N)Cl
ord-9d52138831044592b5c7c5511d53f49c,metal and ligand,CATALYST,SMILES,C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4
ord-9d52138831044592b5c7c5511d53f49c,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-9d52138831044592b5c7c5511d53f49c,metal and ligand,CATALYST,SMILES,C1CCC(CC1)P(C2CCCCC2)C3=CC=CC=C3C4=CC=CC=C4
ord-9d52138831044592b5c7c5511d53f49c,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-8f20cf3b966d4cdd9e1178539b8e969e,Base,REAGENT,SMILES,CC(C)(C)[O-].[K+]
ord-8f20cf3b966d4cdd9e1178539b8e969e,Solvent,SOLVENT,SMILES,C1COCCO1
ord-8f20cf3b966d4cdd9e1178539b8e969e,amine,REACTANT,SMILES,C[C@@H]1CNCCN1C(=O)OC(C)(C)C
ord-8f20cf3b966d4cdd9e1178539b8e969e,aryl halide,REACTANT,SMILES,CS(=O)(=O)C1=CC=C(C=C1)Br
ord-8f20cf3b966d4cdd9e1178539b8e969e,metal and ligand,CATALYST,SMILES,CC(C)(C)P(C(C)(C)C)C(C)(C)C
ord-8f20cf3b966d4cdd9e1178539b8e969e,metal and ligand,CATALYST,SMILES,CC(C)(C)P(C(C)(C)C)C(C)(C)C.CC(C)(C)P(C(C)(C)C)C(C)(C)C.[Pd]
ord-8f20cf3b966d4cdd9e1178539b8e969e,metal and ligand,CATALYST,SMILES,CC(C)(C)P(C(C)(C)C)C(C)(C)C
ord-8f20cf3b966d4cdd9e1178539b8e969e,metal and ligand,CATALYST,SMILES,CC(C)(C)P(C(C)(C)C)C(C)(C)C.CC(C)(C)P(C(C)(C)C)C(C)(C)C.[Pd]
ord-80eaa5d6e27d4cf78d75715b3843cadc,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-80eaa5d6e27d4cf78d75715b3843cadc,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-80eaa5d6e27d4cf78d75715b3843cadc,amine,REACTANT,SMILES,CC(C)(C)OC(=O)N1CCNCC1
ord-80eaa5d6e27d4cf78d75715b3843cadc,aryl halide,REACTANT,SMILES,C1=CC(=C(C=C1Br)Cl)C#N
ord-80eaa5d6e27d4cf78d75715b3843cadc,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-80eaa5d6e27d4cf78d75715b3843cadc,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-80eaa5d6e27d4cf78d75715b3843cadc,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)P(C2=CC=CC=C2)C3=C(C4=CC=CC=C4C=C3)C5=C(C=CC6=CC=CC=C65)P(C7=CC=CC=C7)C8=CC=CC=C8
ord-80eaa5d6e27d4cf78d75715b3843cadc,metal and ligand,CATALYST,SMILES,CC(=O)O.CC(=O)O.[Pd]
ord-411cbd769b2f48f9a0808a7d2919db15,Base,REAGENT,SMILES,CC(C)(C)[O-].[Na+]
ord-411cbd769b2f48f9a0808a7d2919db15,Solvent,SOLVENT,SMILES,CC1=CC=CC=C1
ord-411cbd769b2f48f9a0808a7d2919db15,amine,REACTANT,SMILES,C/C=C(/C1=CC=C(C=C1)C)\N(C2=CC=C(C=C2)OC)C(=O)NC
ord-411cbd769b2f48f9a0808a7d2919db15,aryl halide,REACTANT,SMILES,CC1=NC(=CC=C1)Br
ord-411cbd769b2f48f9a0808a7d2919db15,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-411cbd769b2f48f9a0808a7d2919db15,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-411cbd769b2f48f9a0808a7d2919db15,metal and ligand,CATALYST,SMILES,CC1(C2=C(C(=CC=C2)P(C3=CC=CC=C3)C4=CC=CC=C4)OC5=C1C=CC=C5P(C6=CC=CC=C6)C7=CC=CC=C7)C
ord-411cbd769b2f48f9a0808a7d2919db15,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-7d21d2aa9b9646bf85b8f593faa79359,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-7d21d2aa9b9646bf85b8f593faa79359,Solvent,SOLVENT,SMILES,C1COCCO1
ord-7d21d2aa9b9646bf85b8f593faa79359,amine,REACTANT,SMILES,CC(=O)NC1=CC(=C(C=C1C2CC2)F)N
ord-7d21d2aa9b9646bf85b8f593faa79359,aryl halide,REACTANT,SMILES,C1C(CO1)NC2=CC(=NC3=C(C=NN23)C#N)Cl
ord-7d21d2aa9b9646bf85b8f593faa79359,metal and ligand,CATALYST,SMILES,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C)C(C)C
ord-7d21d2aa9b9646bf85b8f593faa79359,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-7d21d2aa9b9646bf85b8f593faa79359,metal and ligand,CATALYST,SMILES,CC(C)C1=CC(=C(C(=C1)C(C)C)C2=CC=CC=C2P(C(C)(C)C)C(C)(C)C)C(C)C
ord-7d21d2aa9b9646bf85b8f593faa79359,metal and ligand,CATALYST,SMILES,C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.C1=CC=C(C=C1)/C=C/C(=O)/C=C/C2=CC=CC=C2.[Pd].[Pd]
ord-f2ae1a21bc9f45a9af6696711f426a7c,Base,REAGENT,SMILES,C(=O)([O-])[O-].[Cs+].[Cs+]
ord-f2ae1a21bc9f45a9af6696711f426a7c,Solvent,SOLVENT,SMILES,C1COCCO1
ord-f2ae1a21bc9f45a9af6696711f426a7c,amine,REACTANT,SMILES,CC(=O)NC1=CC(=C(C=C1C2CC2)F)N
ord-f2ae1a21bc9f45a9af6696711f426a7c,aryl halide,REACTANT,SMILES,C1C(CO1)NC2=CC(=NC3=C(C=NN23)C#N)Cl
